"","DNA_dreid_irrigated_rep1_R1","DNA_dreid_irrigated_rep2_R1","DNA_dreid_irrigated_rep3_R1","DNA_dreid_irrigated_rep4_R1","DNA_dried_rainfed_rep1_R1","DNA_dried_rainfed_rep2_R1","DNA_dried_rainfed_rep3_R1","DNA_dried_rainfed_rep4_R1","DNA_fresh_irrigated_rep1_R1","DNA_fresh_irrigated_rep2_R1","DNA_fresh_irrigated_rep3_R1","DNA_fresh_irrigated_rep4_R1","DNA_fresh_rainfed_rep1_R1","DNA_fresh_rainfed_rep2_R1","DNA_fresh_rainfed_rep3_R1","DNA_fresh_rainfed_rep4_R1","DNA_incubated_irrigated_rep1_R1","DNA_incubated_irrigated_rep2_R1","DNA_incubated_irrigated_rep3_R1","DNA_incubated_irrigated_rep4_R1","DNA_incubated_rainfed_rep1_R1","DNA_incubated_rainfed_rep2_R1","DNA_incubated_rainfed_rep3_R1","DNA_incubated_rainfed_rep4_R1","DNA_reincubated_irrigated_rep1_R1","DNA_reincubated_irrigated_rep2_R1","DNA_reincubated_irrigated_rep3_R1","DNA_reincubated_irrigated_rep4_R1","DNA_reincubated_rainfed_rep1_R1","DNA_reincubated_rainfed_rep2_R1","DNA_reincubated_rainfed_rep3_R1","DNA_reincubated_rainfed_rep4_R1","RNA_dreid_irrigated_rep1_R1","RNA_dreid_irrigated_rep2_R1","RNA_dreid_irrigated_rep3_R1","RNA_dreid_irrigated_rep4_R1","RNA_dried_rainfed_rep1_R1","RNA_dried_rainfed_rep2_R1","RNA_dried_rainfed_rep3_R1","RNA_dried_rainfed_rep4_R1","RNA_fresh_irrigated_rep4_R1","RNA_fresh_rainfed_rep1_R1","RNA_fresh_rainfed_rep2_R1","RNA_fresh_rainfed_rep4_R1","RNA_incubated_irrigated_rep1_R1","RNA_incubated_irrigated_rep2_R1","RNA_incubated_irrigated_rep3_R1","RNA_incubated_irrigated_rep4_R1","RNA_incubated_rainfed_rep2_R1","RNA_reincubated_irrigated_rep1_R1","RNA_reincubated_irrigated_rep2_R1","RNA_reincubated_irrigated_rep3_R1","RNA_reincubated_irrigated_rep4_R1","RNA_reincubated_rainfed_rep1_R1","RNA_reincubated_rainfed_rep2_R1","RNA_reincubated_rainfed_rep3_R1","RNA_reincubated_rainfed_rep4_R1"
"DNA_fresh_irrigated_rep3_R1",0.277792760105335,0.265205910328706,0.268622509608132,0.252184408653887,0.294460920062208,0.282629320790725,0.254940933680879,0.262666148892964,0.169767191154538,0.0795674876314042,0,0.0714689777069989,0.119821270653341,0.124257113797183,0.122663934197562,0.0848557020927896,0.208753661933603,0.188997246824403,0.163002085053947,0.160515792468308,0.217887628346148,0.189223860142192,0.199660966539527,0.179270679404561,0.270892267162243,0.310431214985561,0.301316375704519,0.285875351695454,0.284842849856662,0.25145897822033,0.256800013363279,0.29466706949691,0.312191380370001,0.31518611327571,0.334373071980806,0.322484643644248,0.335232369557515,0.349397513073837,0.301215390888884,0.329571229778925,0.252818123731434,0.243941977207099,0.267672554725307,0.250894718772184,0.231048419424047,0.228312654379931,0.254058959934309,0.28054563349058,0.256827766634298,0.294991352349783,0.344075802909827,0.364025064174475,0.36586734537359,0.368893101550796,0.352667276044574,0.350292966199579,0.34962413558808
"DNA_fresh_irrigated_rep4_R1",0.270609074520304,0.260534426178408,0.272673816557523,0.242095730113177,0.286376173586621,0.275923575589132,0.247732614178499,0.256918142102542,0.161880073343415,0.0731201657824262,0.0714689777069989,0,0.0998774257977729,0.116050602505767,0.104379610906107,0.0817821333242433,0.202934135161115,0.180246965974317,0.158558483094465,0.141631730527563,0.207397672613143,0.182102843435655,0.191029779324745,0.175633484566491,0.277808332480221,0.314018970677499,0.308038348472744,0.285606443845571,0.287210733728556,0.258978330714827,0.25861453780681,0.300394328475467,0.316253667840822,0.312057848500899,0.335313940978443,0.318320424463687,0.338122049393473,0.35201748595681,0.301896235588839,0.33089264494338,0.252355982398866,0.240642312341647,0.26867639971661,0.258650678723535,0.228427580675624,0.224012057296845,0.258658093195609,0.274462783056248,0.25493885445478,0.301819684015221,0.344720321176798,0.369606387664595,0.366471537961421,0.368130085371181,0.354572977052773,0.348938083488832,0.349666402246312
"DNA_fresh_rainfed_rep1_R1",0.247165261107342,0.262418788956995,0.279154349453864,0.25015934287399,0.241365027254302,0.255568570963569,0.222934728181358,0.248240170119342,0.159521144710309,0.119438907506036,0.119821270653341,0.0998774257977729,0,0.121341162012963,0.112601834327121,0.115053475149005,0.184288466780915,0.184528644329059,0.176704614077504,0.148056127625864,0.153367494821719,0.157473384798526,0.167075618081483,0.161527432215147,0.289772222750272,0.326435238534463,0.324113921231849,0.306808578359498,0.275113291154276,0.262859421256944,0.267010857746392,0.309607466143006,0.318057813749691,0.323138785933754,0.353629045973114,0.331709553817253,0.331737553136336,0.357588872134016,0.303135349714398,0.3396966855783,0.283663959805767,0.243039088257173,0.29511334075856,0.280716262795137,0.239102977584318,0.239595618690043,0.281202516481537,0.29359488446363,0.265120584509504,0.316879296436479,0.364227748011086,0.391195193382274,0.387188018343752,0.371817809187015,0.366613655846823,0.361070622652983,0.365286451425584
"DNA_fresh_rainfed_rep2_R1",0.226087356964746,0.273576714385669,0.274293977752847,0.25433462678785,0.262320308404576,0.23191453761813,0.225398990617321,0.254143071738719,0.110200425986336,0.128656030324484,0.124257113797183,0.116050602505767,0.121341162012963,0,0.0847299049081338,0.111196669570895,0.163003811900327,0.213007876947202,0.183917389201785,0.164665561592782,0.198121305642047,0.139768815761197,0.165831026610408,0.181336680815943,0.274749525071321,0.329569854450476,0.322169948227596,0.311892286507798,0.304444884054539,0.252602830126749,0.272660147899765,0.313052565329265,0.298965497904569,0.318901018484416,0.337362917720854,0.323606954761624,0.329995420806911,0.33998478959415,0.290085009843051,0.325398324386825,0.281540535428793,0.259761088557117,0.265528821232403,0.276108682685674,0.2181991713954,0.244731523016742,0.274190679441332,0.290831409706164,0.252176865800762,0.302598871441927,0.36284778940055,0.380979703644459,0.379574807260795,0.378616477460051,0.35623320152239,0.35429149363444,0.359636437093669
"DNA_fresh_rainfed_rep3_R1",0.229186667688184,0.279198591155458,0.283663984746218,0.25943342289798,0.26310709509467,0.239448275618487,0.221702599652762,0.250100056164027,0.120365855865798,0.111652238536455,0.122663934197562,0.104379610906107,0.112601834327121,0.0847299049081338,0,0.0916549773590357,0.162134921554955,0.19528145813456,0.172939924005668,0.148766011244527,0.18698344861836,0.148388767202544,0.149591273954688,0.167472390407686,0.281363346477555,0.334155959320133,0.324996818320336,0.314879059963737,0.308237785212249,0.265886944573203,0.2725109204443,0.315570633500479,0.312007688301197,0.321362906122528,0.344129724742344,0.328249151522963,0.339696750150836,0.352235307553814,0.296928922201318,0.333411276928356,0.286651731271459,0.258573640147518,0.276731914173428,0.277742254318124,0.21560549347943,0.238960160947617,0.270987434458702,0.280769039262845,0.250348181072966,0.308947400199816,0.367375771567991,0.387672086486641,0.383605072421681,0.382341424650485,0.36472592619692,0.359098732759283,0.365668760601068
"DNA_fresh_rainfed_rep4_R1",0.268545374773266,0.27069071906983,0.277637310938868,0.258225242125957,0.293505610638966,0.271991812272261,0.245562853555583,0.259241910217281,0.160344751139949,0.0818438543692073,0.0848557020927896,0.0817821333242433,0.115053475149005,0.111196669570895,0.0916549773590357,0,0.195123056424815,0.18941850832204,0.169042428979065,0.157069577004032,0.211054785736179,0.176786250333174,0.175643623610552,0.164924956281473,0.269116389514541,0.313137154163879,0.303272280379978,0.293967602059311,0.297478611104378,0.254229695049277,0.25694146737845,0.294488084583489,0.31435537029997,0.317280821804873,0.34066687663244,0.326408450593733,0.342198923184921,0.352290474205606,0.299564310899046,0.328928948874781,0.263295471002615,0.245546086884884,0.269208370858705,0.249903742393158,0.225738730401432,0.223527665453439,0.25427528767018,0.275526747657264,0.253879576306696,0.299910079981827,0.350944497563715,0.369963891059438,0.37203045054313,0.379044941456705,0.358925258217409,0.351396021732434,0.353206814250332
"DNA_incubated_irrigated_rep1_R1",0.179796978293076,0.299291944499271,0.30808577702256,0.28921577545998,0.263711512171211,0.242981768216265,0.228765234033081,0.272273448686698,0.12240390283812,0.205860435414353,0.208753661933603,0.202934135161115,0.184288466780915,0.163003811900327,0.162134921554955,0.195123056424815,0,0.197551247774533,0.176653088686646,0.157053209439249,0.167431640434225,0.121370095767028,0.135979469737785,0.162974668575137,0.262348569685675,0.341199968947871,0.338705193155115,0.322371042045535,0.306007393899892,0.265698813476516,0.27551109329111,0.325232691211545,0.32557738111212,0.359225718433,0.385650553487218,0.366833327889876,0.368563224382087,0.388590213638157,0.32970828469924,0.36634373654069,0.364904987106151,0.331965218567022,0.354215832130154,0.357445155386783,0.220445321151185,0.270175718664038,0.294509823140666,0.322227379242963,0.286662002667922,0.324153750705779,0.406904607066038,0.413158018582731,0.420692601277627,0.415463163228192,0.399263717032555,0.390219237753184,0.399200862728344
"DNA_incubated_irrigated_rep2_R1",0.261459922422114,0.233403024118146,0.274827172485083,0.246322032281311,0.281091905225694,0.271436968782304,0.22781530847519,0.238790110267231,0.230001649650421,0.16344584571486,0.188997246824403,0.180246965974317,0.184528644329059,0.213007876947202,0.19528145813456,0.18941850832204,0.197551247774533,0,0.0933045499040569,0.121656800302123,0.189811859114174,0.179679947916542,0.165175457197441,0.116367674648249,0.236782776443541,0.267901286338113,0.272254136456226,0.24984353520972,0.257969124487401,0.237870471030867,0.2297460601378,0.270404858462217,0.343290151898056,0.335344086452454,0.368315381589284,0.355880484092944,0.37192661481255,0.388179059110884,0.334475107039125,0.35859165104791,0.36350358060993,0.342755027695905,0.365786709158017,0.363081200716092,0.29668579048887,0.241384363430861,0.291886261539278,0.330305303659831,0.311348005163063,0.330926821870759,0.362766055244885,0.387111390367279,0.397119797705969,0.399535735642185,0.387781661240013,0.376310508874454,0.37214253014217
"DNA_incubated_irrigated_rep3_R1",0.252115969859627,0.245813385933344,0.262576301108824,0.239764130228513,0.276671350361909,0.257987620530128,0.2239200958981,0.232466721010946,0.20679788487025,0.158265267525106,0.163002085053947,0.158558483094465,0.176704614077504,0.183917389201785,0.172939924005668,0.169042428979065,0.176653088686646,0.0933045499040569,0,0.10278297043805,0.185849368385417,0.161664808036536,0.160403186444241,0.116829215174043,0.231096180591234,0.270123172544897,0.256060838903076,0.241741578697768,0.254725080472883,0.219787890102713,0.218841002646679,0.259261445775916,0.324524204001443,0.321339211705584,0.342690733481513,0.335096690458349,0.355370167577498,0.370063573405734,0.315785347948841,0.341337317561725,0.344319234786846,0.327399947120975,0.341479850262393,0.343132238249082,0.271324326973692,0.232115069955086,0.264548141343674,0.310863804585759,0.287467983848015,0.307073653145049,0.348858929792844,0.366077954352469,0.378127482571571,0.382154044478686,0.367266876268095,0.358658339984348,0.353610143725532
"DNA_incubated_irrigated_rep4_R1",0.221711078930642,0.238742848150147,0.25222414782523,0.221294519937676,0.244984596160518,0.235953869628304,0.193571527051961,0.22382054906144,0.185548504361731,0.147774083374956,0.160515792468308,0.141631730527563,0.148056127625864,0.164665561592782,0.148766011244527,0.157069577004032,0.157053209439249,0.121656800302123,0.10278297043805,0,0.137963047803344,0.125131001036743,0.123277591710843,0.114400400302411,0.258858133217517,0.291636603219407,0.28512090116584,0.261534858620863,0.270743102229029,0.232879835853575,0.238071201740611,0.276996119711735,0.30851326477917,0.302187656585537,0.328059370183505,0.313103634369632,0.335812836377674,0.353902052196106,0.294471543049879,0.321620430281812,0.326852116657661,0.309350240924976,0.327698405385797,0.329336606196636,0.250754599143159,0.213704549198546,0.261100098374453,0.289708439409346,0.270226112750802,0.296157250208936,0.341299773573637,0.361957141724809,0.366225755412724,0.370233200527065,0.353729860459338,0.344717532463404,0.34094202025202
"DNA_incubated_rainfed_rep1_R1",0.213724699582859,0.254995941069248,0.262751076188485,0.23725205456796,0.192667047883542,0.238118860318079,0.195212804538842,0.23147771110394,0.203252862808818,0.213643533036618,0.217887628346148,0.207397672613143,0.153367494821719,0.198121305642047,0.18698344861836,0.211054785736179,0.167431640434225,0.189811859114174,0.185849368385417,0.137963047803344,0,0.116972398895918,0.127703008035982,0.142016466757527,0.281590479076308,0.318256161532005,0.319199319677009,0.304774770930449,0.244511818060323,0.249703726317386,0.255963297314573,0.295001148510292,0.304997129266918,0.315566054375447,0.343990196167195,0.328646896389244,0.316536712118646,0.352138534383081,0.290201388603051,0.328873886183728,0.350435972660912,0.303242823484171,0.34601460773302,0.346604042313848,0.259228436219867,0.246450291314786,0.289503680321828,0.314603637248145,0.279016398567191,0.309053890606313,0.363038196107672,0.383595157197881,0.386657170048825,0.363308759913178,0.363504782268134,0.356505238443937,0.358105891065718
"DNA_incubated_rainfed_rep2_R1",0.18033291379007,0.257340344556557,0.265589949100051,0.2436659190562,0.229569499597377,0.204977965015982,0.179081381499891,0.225707160131199,0.157102753245964,0.188380936262389,0.189223860142192,0.182102843435655,0.157473384798526,0.139768815761197,0.148388767202544,0.176786250333174,0.121370095767028,0.179679947916542,0.161664808036536,0.125131001036743,0.116972398895918,0,0.11076016960294,0.125841828060131,0.263810175319522,0.314482302255012,0.312211747586776,0.295173835646339,0.279681722528699,0.230341892997739,0.246834350113535,0.295113603422154,0.301152249091649,0.322474914594446,0.344825347970257,0.331278519669025,0.336895077679095,0.3538008039091,0.295735303284448,0.33144792015917,0.356088423781165,0.324175213328571,0.339074905401492,0.348537167865687,0.243887783234718,0.256701040493572,0.290426162239923,0.314686352302957,0.2720133527745,0.311180654517588,0.370228074131644,0.391404294108235,0.395516117107203,0.389551569292764,0.37032095346765,0.366905478860858,0.367605167393681
"DNA_incubated_rainfed_rep3_R1",0.199450790942118,0.28377026404759,0.288901911801334,0.266239306488331,0.247685415322378,0.238920740585495,0.204126028064117,0.250052624834524,0.18351249488653,0.19131810403361,0.199660966539527,0.191029779324745,0.167075618081483,0.165831026610408,0.149591273954688,0.175643623610552,0.135979469737785,0.165175457197441,0.160403186444241,0.123277591710843,0.127703008035982,0.11076016960294,0,0.104812190159401,0.272780211387993,0.322035306447373,0.318846327138009,0.309803874715465,0.293349603845011,0.254080570706525,0.255343647835051,0.301711093925453,0.313089617575353,0.345781497994625,0.371127244663472,0.355047592599856,0.343822717791491,0.361477623544049,0.303118678917031,0.339864930337336,0.352235919711869,0.319513815529255,0.336344142954208,0.341227578432505,0.253586169524232,0.252918546261298,0.276893164995679,0.307706570706675,0.275885639584153,0.308892005392076,0.385069791408068,0.391750870593123,0.3977143881486,0.395521324288934,0.376307697697311,0.357546172775329,0.375935070795459
